,Date,Load,System Generation
2030,2020-10-17,161211.3508069,164308.3223784
2031,2020-10-18,162275.7229951,165591.8731525
2032,2020-10-19,168191.90386,171573.3710927
2033,2020-10-20,166558.1478198,169887.7318801
2034,2020-10-21,169695.2874189,173763.4759148
2035,2020-10-22,172476.4615014,175408.4769101
2036,2020-10-23,171688.3501831,174492.0452999
2037,2020-10-24,168965.1341114,172077.6750748
2038,2020-10-25,169501.1029707,172083.5214086
2039,2020-10-26,172484.731317,175424.0506557
2040,2020-10-27,171981.224885,173814.64296610001
2041,2020-10-28,170839.8396436,168176.7680933
2042,2020-10-29,171319.2244455,169274.4637759
2043,2020-10-30,172430.3840024,168298.6034696
2044,2020-10-31,164646.6662609,164759.3773241
2045,2020-11-01,160754.3476612,160774.292132
2046,2020-11-02,168439.8661824,167778.8844128
2047,2020-11-03,166172.8060982,163268.5054132
2048,2020-11-04,168320.98586,163778.1024477
2049,2020-11-05,170073.3319504,165037.7477033
2050,2020-11-06,172300.9099667,160101.2912988
2051,2020-11-07,172520.6728927,164458.6820212
2052,2020-11-08,174706.1278911,167685.6133814
2053,2020-11-09,175480.3934982,169793.7328144
2054,2020-11-10,175581.5241133,169442.5158946
2055,2020-11-11,175424.9159478,170528.926316
2056,2020-11-12,179801.0159348,176983.1194746
2057,2020-11-13,178431.7495149,173011.3333203
2058,2020-11-14,174644.7851417,169491.207978
2059,2020-11-15,175589.072074,172436.5152168
2060,2020-11-16,180927.6083475,177371.8115903
2061,2020-11-17,179716.0931623,172588.4038998
2062,2020-11-18,177498.5663056,171489.6475583
2063,2020-11-19,179335.9288296,170180.7825576
2064,2020-11-20,179517.3701514,176073.6581322
2065,2020-11-21,171854.7460824,169513.7614096
2066,2020-11-22,173988.9622904,172641.8035885
2067,2020-11-23,177014.8482916,169779.4242932
2068,2020-11-24,179750.1809749,176048.7296293
2069,2020-11-25,175553.4050468,168886.2808562
2070,2020-11-26,175007.1658556,166256.3526267
2071,2020-11-27,173412.9627155,167708.6549279
2072,2020-11-28,169248.3354266,162597.357649
2073,2020-11-29,171774.514861,169715.4785418
2074,2020-11-30,174377.5963236,170944.6614002
2075,2020-12-01,171958.9502806,170023.6130388
2076,2020-12-02,170660.4232494,167785.3320802
2077,2020-12-03,171532.3921915,171526.9775986
2078,2020-12-04,171744.9688136,171028.1815821
2079,2020-12-05,166881.9205334,165528.6277399
2080,2020-12-06,165763.5924932,160978.0207521
2081,2020-12-07,170903.3703973,163370.8924854
2082,2020-12-08,170543.133977,167352.647343
2083,2020-12-09,171802.6275478,162199.1393446
2084,2020-12-10,176430.4536712,166887.5445575
2085,2020-12-11,181763.6446919,170492.5885028
2086,2020-12-12,177238.2727539,171231.7481067
2087,2020-12-13,179455.7665572,172318.2045343
2088,2020-12-14,181733.7461424,175745.4465784
2089,2020-12-15,179780.809453,176809.3301487
2090,2020-12-16,176639.8815639,174746.2558015
2091,2020-12-17,180374.5611177,180709.1665213
2092,2020-12-18,181883.5935029,180709.1027098
2093,2020-12-19,171664.8185977,170568.0931042
2094,2020-12-20,169375.4199547,165309.5458832
2095,2020-12-21,175008.5868318,168612.0038242
2096,2020-12-22,177562.7273417,174395.1130124
2097,2020-12-23,180338.0700848,177627.87754750001
2098,2020-12-24,171041.5630813,168254.5345957
2099,2020-12-25,166994.3061779,164911.8646488
2100,2020-12-26,166525.7721371,161323.1703207
2101,2020-12-27,169343.614451,166619.0720112
2102,2020-12-28,175012.4593412,172809.22160710001
2103,2020-12-29,175761.8555243,174708.8086806
2104,2020-12-30,175493.8804729,172366.8253071
2105,2020-12-31,171364.7079134,163556.4909981
2106,2021-01-01,166021.2474629,160421.0254042
2107,2021-01-02,166725.431963,160977.5921533
2108,2021-01-03,166305.7509802,158324.5881197
2109,2021-01-04,172616.1364522,163863.8238228
2110,2021-01-05,175468.2344865,162251.467344
2111,2021-01-06,173251.4675834,160749.2534582
2112,2021-01-07,171753.0960946,158096.4444809
2113,2021-01-08,175717.4894893,163436.2255302
2114,2021-01-09,170222.1837273,159223.2347733
2115,2021-01-10,170605.0100193,160025.6059093
2116,2021-01-11,175937.0251291,163539.8400833
2117,2021-01-12,174483.420559,162913.7001519
2118,2021-01-13,176624.5543497,164105.3779248
2119,2021-01-14,175069.3243682,165833.9430763
2120,2021-01-15,173109.5679598,161605.3756818
2121,2021-01-16,165839.4647866,160819.7313163
2122,2021-01-17,167764.1962687,157271.6456197
2123,2021-01-18,171158.8402827,158491.9105182
2124,2021-01-19,173875.0319314,162337.006583
2125,2021-01-20,172956.9184436,167251.4112941
2126,2021-01-21,172479.6918195,158006.5797544
2127,2021-01-22,174817.0277958,157975.8843449
2128,2021-01-23,174955.0107386,159188.6921797
2129,2021-01-24,176945.9189312,162001.8564619
2130,2021-01-25,183599.6296697,171032.6376658
2131,2021-01-26,183143.3517601,168936.7493858
2132,2021-01-27,182386.2383468,166920.709209
2133,2021-01-28,182462.7577088,167302.6250302
2134,2021-01-29,180474.7801869,164491.4219179
2135,2021-01-30,177182.6820067,162943.034246
2136,2021-01-31,175759.0515358,161160.9595714
2137,2021-02-01,179185.6590771,161948.4046246
2138,2021-02-02,181511.2781421,164759.2441076
2139,2021-02-03,177625.4612077,161754.9300251
2140,2021-02-04,181605.8248027,164000.2420663
2141,2021-02-05,183976.451685,167049.7345021
2142,2021-02-06,185656.029744,169242.9837685
2143,2021-02-07,185078.3549324,169514.1861085
2144,2021-02-08,190042.0108964,174350.911634
2145,2021-02-09,192630.8524233,178118.775647
2146,2021-02-10,193036.9388735,177554.2058195
2147,2021-02-11,194289.4079045,179146.4064914
2148,2021-02-12,187658.910446,173199.9302506
2149,2021-02-13,183111.9356702,176727.9173762
2150,2021-02-14,184445.3408666,190052.3017435
2151,2021-02-15,183182.7305502,184187.1696036
2152,2021-02-16,182324.16194309999,174254.5396897
2153,2021-02-17,178088.3982526,167299.1778887
2154,2021-02-18,180942.7665305,181275.6477859
2155,2021-02-19,178192.5873719,177466.5390745
2156,2021-02-20,172524.2334714,164965.4004077
2157,2021-02-21,170010.374526,160844.4287527
2158,2021-02-22,171627.628918,171518.3191718
2159,2021-02-23,173812.3657547,167013.1668952
2160,2021-02-24,174048.0087065,166763.8169154
2161,2021-02-25,176279.9044966,168699.3048946
2162,2021-02-26,177414.0573476,166252.7353719
2163,2021-02-27,172143.0455939,159609.0024737
2164,2021-02-28,171804.8285483,162123.7844726
2165,2021-03-01,172799.9319995,166214.58783
2166,2021-03-02,169452.9316405,163671.1801693
2167,2021-03-03,166289.9678957,160401.7206373
2168,2021-03-04,165733.7543531,153719.7514499
2169,2021-03-05,167406.3583088,155503.2014939
2170,2021-03-06,164448.41621,151559.4893819
2171,2021-03-07,165110.6196781,154128.6193166
2172,2021-03-08,168545.6043941,157198.8040365
2173,2021-03-09,168243.2800635,156651.5356979
2174,2021-03-10,170991.0431516,163623.6208703
2175,2021-03-11,170523.9964191,157772.5557398
2176,2021-03-12,168451.2247139,156679.0581785
2177,2021-03-13,161603.7158804,150687.018324
2178,2021-03-14,159624.8366014,154233.50682439998
2179,2021-03-15,168910.9675422,157235.1403868
2180,2021-03-16,163696.1631357,149174.6967621
2181,2021-03-17,162521.8273184,149265.4817549
2182,2021-03-18,160771.1910494,148079.5293836
2183,2021-03-19,161506.3428107,149352.6348839
2184,2021-03-20,157953.0778827,145347.6017842
2185,2021-03-21,158198.4837906,145503.32132339998
2186,2021-03-22,166315.9541529,155006.7012332
2187,2021-03-23,165375.5568547,154804.2458769
2188,2021-03-24,166466.3442799,159412.2481831
2189,2021-03-25,166740.9349545,156011.1587058
2190,2021-03-26,163566.2120242,152789.6272835
2191,2021-03-27,159413.6201342,151545.3917304
2192,2021-03-28,159609.026568,153822.6676306
2193,2021-03-29,164982.9339624,156721.4602051
2194,2021-03-30,165343.8494271,160297.0845264
2195,2021-03-31,162846.434331,161512.8320338
2196,2021-04-01,156323.191642,155973.9657838
2197,2021-04-02,150054.6098948,142859.2276397
2198,2021-04-03,149593.8732967,141661.9118493
2199,2021-04-04,152395.7438587,147540.5254814
2200,2021-04-05,154688.3854976,143359.6077992
2201,2021-04-06,156183.4548625,146680.4932844
2202,2021-04-07,156668.2655956,152419.0056935
2203,2021-04-08,158349.0206764,147930.6321788
2204,2021-04-09,160712.2753162,154478.9255624
2205,2021-04-10,158682.3505259,151689.6980408
2206,2021-04-11,156900.7974554,148173.2944313
2207,2021-04-12,160679.9568181,148712.0645857
2208,2021-04-13,158586.7797586,145805.6762564
2209,2021-04-14,156541.3682487,141925.9729933
2210,2021-04-15,156749.8775408,144592.5396039
2211,2021-04-16,155685.1410015,143031.1188818
2212,2021-04-17,150974.9936985,141176.5817148
2213,2021-04-18,156245.2254563,145437.9430323
2214,2021-04-19,157618.2944693,145361.3222007
2215,2021-04-20,154949.5608509,145987.437252
2216,2021-04-21,155945.4620324,149090.5891208
2217,2021-04-22,158605.4106106,149502.7005365
2218,2021-04-23,156164.6755786,142282.5082015
2219,2021-04-24,153157.493082,139856.9773141
2220,2021-04-25,150706.0425416,139507.4595422
2221,2021-04-26,156492.8027404,146690.7067276
2222,2021-04-27,159467.8645521,152658.6420603
2223,2021-04-28,157293.4404804,157410.4762985
2224,2021-04-29,156375.8658273,155880.014606
2225,2021-04-30,156231.6411321,149333.4046196
2226,2021-05-01,150174.1558918,140284.212143
2227,2021-05-02,148982.2589895,135904.9022995
2228,2021-05-03,155327.2659561,142640.9576382
2229,2021-05-04,156800.7183947,144477.5750281
2230,2021-05-05,155231.5116836,142482.27826
2231,2021-05-06,155236.0375398,144101.6400228
2232,2021-05-07,155493.9081717,144310.8531721
2233,2021-05-08,153307.1938384,139797.5079285
2234,2021-05-09,147513.1520463,132330.5545702
2235,2021-05-10,153461.9951171,141324.2701665
2236,2021-05-11,153906.5518762,145238.7289218
2237,2021-05-12,154297.9280375,143268.1036832
2238,2021-05-13,153067.7513304,143741.7995051
2239,2021-05-14,153166.6142273,141674.3703532
2240,2021-05-15,149929.7423607,140853.4257663
2241,2021-05-16,152006.8773038,142276.52324
2242,2021-05-17,160799.4934147,152642.9571069
2243,2021-05-18,161761.3894781,158170.6482212
2244,2021-05-19,161754.5854459,154338.3740461
2245,2021-05-20,158488.7362303,149215.2197659
2246,2021-05-21,156854.4907464,144399.1336369
2247,2021-05-22,148788.9204218,137971.5083679
2248,2021-05-23,147702.8040509,137310.2580559
2249,2021-05-24,149419.0368857,141055.4982678
2250,2021-05-25,154112.0171714,144819.4183857
2251,2021-05-26,154202.8613499,147040.7073959
2252,2021-05-27,159211.694534,152984.7767429
2253,2021-05-28,156448.3610445,153009.5251357
2254,2021-05-29,149460.2170858,141876.2291284
2255,2021-05-30,151931.6908956,142256.8161334
2256,2021-05-31,160222.0012645,152693.898112
2257,2021-06-01,166562.9408729,157412.3501511
2258,2021-06-02,173821.2689856,164160.5795409
2259,2021-06-03,173373.8854233,168191.9524262
2260,2021-06-04,168027.5807974,172724.2566782
2261,2021-06-05,158004.2094832,148477.7677921
2262,2021-06-06,156215.130181,146681.6766886
2263,2021-06-07,163675.4564445,159711.1838981
2264,2021-06-08,160778.646269,151980.0728842
2265,2021-06-09,161758.7185735,152246.4908906
2266,2021-06-10,163744.5104758,155303.1208078
2267,2021-06-11,160626.2715735,154616.3306132
2268,2021-06-12,154508.9789974,150439.7050106
2269,2021-06-13,158409.0199093,151029.189196
2270,2021-06-14,175427.5270051,163684.764752
2271,2021-06-15,174032.1450966,166703.1643984
2272,2021-06-16,166578.8308778,167930.2475665
2273,2021-06-17,163905.8413944,166798.443311
2274,2021-06-18,161599.5067054,159778.3450668
2275,2021-06-19,155761.8177066,153146.8774185
2276,2021-06-20,154651.5990167,154699.1409004
2277,2021-06-21,168890.4380421,163857.6644866
2278,2021-06-22,176106.5871507,164525.5217824
2279,2021-06-23,171594.3523458,158949.2490394
2280,2021-06-24,170240.1413488,159330.5889385
2281,2021-06-25,173508.5804312,164155.9396988
2282,2021-06-26,172987.4001273,162457.1982434
2283,2021-06-27,174565.5595136,164565.9535047
2284,2021-06-28,188388.9224505,177782.6178832
2285,2021-06-29,193125.3392281,180515.7818999
2286,2021-06-30,191985.1525529,178248.1026835
2287,2021-07-01,185903.5068187,170795.6853652
2288,2021-07-02,183973.2398941,172127.8579017
2289,2021-07-03,170315.3874184,157920.7011938
2290,2021-07-04,161214.7926222,150499.0193878
2291,2021-07-05,165801.451798,156683.6718695
2292,2021-07-06,165754.1627859,159922.4986488
2293,2021-07-07,171110.0400723,166162.2319266
2294,2021-07-08,174671.3706517,169238.0106942
2295,2021-07-09,177466.9689903,172270.7976379
2296,2021-07-10,173489.6493501,163556.2647777
2297,2021-07-11,165271.1125222,158672.2022371
2298,2021-07-12,174807.3039508,167679.1153081
2299,2021-07-13,178247.2209426,172462.2104972
2300,2021-07-14,183161.9822355,176853.9051992
2301,2021-07-15,182704.9881272,173036.7115638
2302,2021-07-16,176537.907694,166673.8464641
2303,2021-07-17,164300.5342363,160761.2462689
2304,2021-07-18,159268.2370417,158411.8526888
2305,2021-07-19,168554.4789779,165989.5056832
2306,2021-07-20,169623.6158377,164620.0211973
2307,2021-07-21,170717.8728575,166191.5143723
2308,2021-07-22,167899.409035,169298.4772384
2309,2021-07-23,168794.7203005,168501.86503000002
2310,2021-07-24,159626.4097422,155413.7786322
2311,2021-07-25,159926.8087967,153922.0128893
2312,2021-07-26,169540.9121689,160352.2435754
2313,2021-07-27,169530.8594332,159498.491805
2314,2021-07-28,172175.4868319,168641.0541147
2315,2021-07-29,175391.8481842,177070.8849295
2316,2021-07-30,176249.4318762,177861.0453196
2317,2021-07-31,170468.6724789,169313.7228404
2318,2021-08-01,168610.9506211,164592.355193
2319,2021-08-02,166915.1202275,165255.0792468
2320,2021-08-03,175784.2995662,171056.7422664
2321,2021-08-04,172456.6074965,166569.6242626
2322,2021-08-05,173956.0961355,167096.3073776
2323,2021-08-06,169748.7294697,163797.392913
2324,2021-08-07,156441.2911827,151687.9644878
2325,2021-08-08,150798.6255092,146053.9866511
2326,2021-08-09,163332.5005617,163111.9256148
2327,2021-08-10,162701.4836925,166390.9721657
2328,2021-08-11,164041.07560050001,171260.9741251
2329,2021-08-12,165987.993379,164190.919887
2330,2021-08-13,172298.6216779,163887.6912678
2331,2021-08-14,168102.2768024,163783.8090262
2332,2021-08-15,164514.9493014,160157.5750142
2333,2021-08-16,166496.806101,164308.1403807
2334,2021-08-17,161162.1645533,159053.1220457
2335,2021-08-18,159354.7749195,152749.1999091
2336,2021-08-19,157226.1629197,153407.8697803
2337,2021-08-20,156265.3060997,153448.2091809
2338,2021-08-21,150283.6964374,148796.206095
2339,2021-08-22,150309.8704662,149035.2658714
2340,2021-08-23,158267.2246272,157890.277784
2341,2021-08-24,156789.2491596,153144.7988728
2342,2021-08-25,159821.2353403,156282.8274542
2343,2021-08-26,161712.2295774,155773.9182393
2344,2021-08-27,159625.6528135,155283.7379012
2345,2021-08-28,153587.6521688,151205.2875192
2346,2021-08-29,156064.4335531,155864.582169
2347,2021-08-30,163909.5356039,158094.3837266
2348,2021-08-31,163282.1119308,160630.2415863
2349,2021-09-01,159454.3355895,160904.2983183
2350,2021-09-02,158196.2034382,154106.887271
2351,2021-09-03,158477.1031216,154447.7328874
2352,2021-09-04,152672.0384344,152459.4048231
2353,2021-09-05,152852.5415401,153372.7809152
2354,2021-09-06,152370.2035841,153452.3949116
2355,2021-09-07,155344.52897389999,154835.8123608
2356,2021-09-08,160449.3450733,164684.5250735
2357,2021-09-09,159909.633886,166753.3263551
2358,2021-09-10,158717.4820373,155355.0718247
2359,2021-09-11,152442.8076836,146448.5122941
2360,2021-09-12,150496.5865959,146134.2174035
2361,2021-09-13,154345.0939039,146352.2380733
2362,2021-09-14,155248.0181758,148501.8869365
2363,2021-09-15,153794.7377052,148685.2477304
2364,2021-09-16,154851.0233262,145974.5936214
2365,2021-09-17,153237.873142,149517.321539
2366,2021-09-18,149256.3841326,148563.748571
2367,2021-09-19,147030.8777175,147216.9001853
2368,2021-09-20,154985.4539784,155020.0908387
2369,2021-09-21,157421.1265224,159723.778855
2370,2021-09-22,158139.0976828,160440.3154869
2371,2021-09-23,155006.5726445,155778.1825749
2372,2021-09-24,156594.8534398,156248.5477411
2373,2021-09-25,150473.3056476,150525.0379738
2374,2021-09-26,150473.7520586,150575.8583923
2375,2021-09-27,159435.1222374,158720.5986427
2376,2021-09-28,157331.7955084,156411.1319178
2377,2021-09-29,159014.7293526,158865.3110349
2378,2021-09-30,158997.8052946,160007.5004764
2379,2021-10-01,156950.4464663,148296.1699607
2380,2021-10-02,153691.3461845,152135.4852756
2381,2021-10-03,151195.697495,151696.0165162
2382,2021-10-04,156096.2497717,146565.4249616
2383,2021-10-05,161588.604133,152374.5361086
2384,2021-10-06,163643.9489637,156108.0871564
2385,2021-10-07,161387.7004244,152046.8760409
2386,2021-10-08,158605.0333959,149547.3528939
2387,2021-10-09,153873.9461541,150790.4289589
2388,2021-10-10,154936.2281467,150624.1074134
2389,2021-10-11,154586.540715,148874.9723938
2390,2021-10-12,162137.9751953,159539.2217428
2391,2021-10-13,162495.3925295,160269.5506492
2392,2021-10-14,162213.5213316,159763.2729412
2393,2021-10-15,162413.8145635,160005.6175318
2394,2021-10-16,156369.7578902,155580.6757352
2395,2021-10-17,154829.2483664,153079.723055
2396,2021-10-18,161022.8054188,161256.928969
2397,2021-10-19,162230.7054535,163241.7197819
2398,2021-10-20,164040.1873187,165054.8609701
2399,2021-10-21,163092.89865719998,165384.1843522
2400,2021-10-22,163117.0636291,164518.0470952
2401,2021-10-23,161948.2375008,163133.2904636
2402,2021-10-24,158815.255474,160023.7629255
2403,2021-10-25,164691.31082779999,165832.0285705
2404,2021-10-26,164840.0993212,167382.3487062
2405,2021-10-27,165263.3891933,167602.4723663
2406,2021-10-28,165814.4558357,162344.4705141
2407,2021-10-29,166962.2500644,159750.7084455
2408,2021-10-30,164556.6526404,159566.4353551
2409,2021-10-31,163165.2804091,156262.6184904
2410,2021-11-01,172794.0315143,162388.4417332
2411,2021-11-02,173626.5066598,167097.1735782
2412,2021-11-03,173185.4211411,165683.6331397
2413,2021-11-04,167975.1498948,157421.52851119998
2414,2021-11-05,166142.7179489,160288.7082082
2415,2021-11-06,164107.5570054,160190.1411189
2416,2021-11-07,168380.3834347,164831.0256057
2417,2021-11-08,173820.2166754,167385.8749325
2418,2021-11-09,175377.6499441,166951.9237275
2419,2021-11-10,173946.0608143,167793.2179743
2420,2021-11-11,169858.6555882,159261.1524892
2421,2021-11-12,174987.272882,165407.0857804
2422,2021-11-13,167174.6137301,158745.3518415
2423,2021-11-14,167395.4525592,156136.9393389
2424,2021-11-15,174145.0086894,163873.8319657
2425,2021-11-16,180363.5512399,170616.7947546
2426,2021-11-17,177986.9501786,167741.7964584
2427,2021-11-18,176992.9278889,171943.4017502
2428,2021-11-19,173787.1549935,162359.4122089
2429,2021-11-20,174096.3883603,166173.7496444
2430,2021-11-21,172951.4404898,164142.5267272
2431,2021-11-22,174911.4185475,167218.9733017
2432,2021-11-23,178191.5421044,167979.9698974
2433,2021-11-24,177904.8692088,167400.5161046
2434,2021-11-25,176031.1992474,169156.2197453
2435,2021-11-26,174125.8739207,165559.324896
2436,2021-11-27,169682.4344861,157239.8657656
2437,2021-11-28,167734.7648329,158389.5777481
2438,2021-11-29,173278.2585754,163672.4265704
2439,2021-11-30,176031.6258172,166092.3681617
2440,2021-12-01,172134.5980307,173182.9872087
2441,2021-12-02,175726.5816677,177130.2062154
2442,2021-12-03,178253.8889522,175609.7362931
2443,2021-12-04,179903.3150382,175027.2631381
2444,2021-12-05,181509.3678496,175924.2763421
2445,2021-12-06,186888.659573,176837.2078627
2446,2021-12-07,184350.84391229998,180557.2220986
2447,2021-12-08,182229.47667530001,178549.7242764
2448,2021-12-09,183944.038279,180748.3615588
2449,2021-12-10,185242.190346,182069.7388554
2450,2021-12-11,175309.5859869,171747.8121366
2451,2021-12-12,176380.1112428,172040.4977713
2452,2021-12-13,186616.5901917,180418.5318859
2453,2021-12-14,190323.5032279,183568.9197055
2454,2021-12-15,190428.4961037,180065.1952286
2455,2021-12-16,193258.8625433,186623.9421009
2456,2021-12-17,191553.9225914,182060.1972395
2457,2021-12-18,184812.4728119,182389.3757452
2458,2021-12-19,181910.0870701,176971.7237568
2459,2021-12-20,188548.8463536,178291.426531
2460,2021-12-21,186505.0258858,183359.607565
2461,2021-12-22,183616.8491528,182185.0382614
2462,2021-12-23,188143.0791884,186103.1748968
2463,2021-12-24,185404.9263295,176132.8665009
2464,2021-12-25,184178.2771384,176317.4909146
2465,2021-12-26,184991.876822,178482.618884
2466,2021-12-27,185581.6622496,179174.6115986
2467,2021-12-28,189650.3344961,177543.7858454
2468,2021-12-29,193187.8188093,182377.8939298
2469,2021-12-30,194012.1115067,184504.68806
2470,2021-12-31,190974.4702235,183526.5202683
2471,2022-01-01,185094.4730181,186067.7745668
2472,2022-01-02,179266.1900276,182711.1007496
2473,2022-01-03,191060.8779925,181804.8995782
2474,2022-01-04,195198.0389252,185694.5121948
2475,2022-01-05,192719.8447873,179523.9501095
2476,2022-01-06,193474.0031771,181836.8716223
2477,2022-01-07,192263.9915307,187300.7222428
2478,2022-01-08,187955.0842169,180132.0040387
2479,2022-01-09,186616.724091,177979.6698661
2480,2022-01-10,184079.7257754,179491.189489
2481,2022-01-11,178292.6677965,171040.6551258
2482,2022-01-12,177331.3790708,168554.0469348
2483,2022-01-13,177504.4436043,165339.9977549
2484,2022-01-14,178029.8428435,166315.6853177
2485,2022-01-15,171270.5159505,163299.6920763
2486,2022-01-16,172069.3463143,162622.8993531
2487,2022-01-17,181489.3632402,175586.3347616
2488,2022-01-18,186561.5598857,175869.21948960001
2489,2022-01-19,190821.0113698,179424.2959943
2490,2022-01-20,182346.7357444,175761.4672749
2491,2022-01-21,176402.7057645,167793.3859373
2492,2022-01-22,168088.6282503,164661.582883
2493,2022-01-23,165883.7562881,162134.7625191
2494,2022-01-24,176536.8840842,166002.6231765
2495,2022-01-25,176501.9474923,168487.7952749
2496,2022-01-26,175686.3934745,166268.8025348
2497,2022-01-27,177463.9405063,167816.6397534
2498,2022-01-28,177219.6560351,169937.6805441
2499,2022-01-29,167829.831685,161598.2176622
2500,2022-01-30,167958.483548,163039.5798766
2501,2022-01-31,183125.1887465,178771.6058725
2502,2022-02-01,185828.9575651,176150.5539035
2503,2022-02-02,188646.3215864,180577.4193695
2504,2022-02-03,186944.7000955,176873.9334024
2505,2022-02-04,184289.1874724,175392.2711867
2506,2022-02-05,170153.4142715,163312.58650489998
2507,2022-02-06,169413.0073662,163011.0537865
2508,2022-02-07,174322.0088163,165948.4830861
2509,2022-02-08,175629.1922941,165760.5400502
2510,2022-02-09,173436.9450791,163520.8867554
2511,2022-02-10,172662.4676147,160977.3003175
2512,2022-02-11,174332.7037139,162490.7469556
2513,2022-02-12,169300.7964995,161555.0310914
2514,2022-02-13,165243.0060341,155713.6873482
2515,2022-02-14,174352.1060525,164236.667038
2516,2022-02-15,176682.7876645,165493.2125574
2517,2022-02-16,178671.6095516,167422.4653781
2518,2022-02-17,179239.3060896,169807.3041042
2519,2022-02-18,178503.4260749,168518.7926599
2520,2022-02-19,175556.7849008,166966.9980387
2521,2022-02-20,177647.8623599,165803.2528099
2522,2022-02-21,181694.2283513,172745.1351797
2523,2022-02-22,187952.7169521,179685.1158524
2524,2022-02-23,189604.9481891,185405.8863291
2525,2022-02-24,181223.533616,171604.6022944
2526,2022-02-25,181423.4411664,170974.9667972
2527,2022-02-26,173804.4513175,167723.979989
2528,2022-02-27,174421.9488123,167614.6720481
2529,2022-02-28,178752.3985489,166496.3536619
2530,2022-03-01,175225.5999314,163256.5829972
2531,2022-03-02,177291.7455542,167175.1079762
2532,2022-03-03,177014.7847274,169311.3023068
2533,2022-03-04,177466.7374706,168852.4907928
2534,2022-03-05,172081.5906979,156589.3569863
2535,2022-03-06,170826.3844262,157614.8462044
2536,2022-03-07,177498.1189118,169184.5324649
2537,2022-03-08,179983.4236016,167869.9756703
2538,2022-03-09,179636.2436779,167874.2373017
2539,2022-03-10,180343.5683681,173308.8399629
2540,2022-03-11,180269.1138767,168446.8194848
2541,2022-03-12,169164.183159,158954.3005912
2542,2022-03-13,168390.7223378,154373.824973
2543,2022-03-14,175752.0553943,168095.8622244
2544,2022-03-15,173564.8935973,160410.2567732
2545,2022-03-16,171547.3892389,158206.4071948
2546,2022-03-17,170281.9724874,160898.6466815
2547,2022-03-18,167325.2026227,161661.8111445
2548,2022-03-19,160848.083879,154926.1087779
2549,2022-03-20,162993.6667136,155898.8058411
2550,2022-03-21,169382.8908029,163098.0786442
2551,2022-03-22,166438.499158,163386.43014039999
2552,2022-03-23,168222.5995038,159925.4591331
2553,2022-03-24,166526.0568281,155507.6054054
2554,2022-03-25,168144.9661668,155258.7461258
2555,2022-03-26,162086.3962837,149249.5516201
2556,2022-03-27,158591.8613604,146284.9465061
2557,2022-03-28,169109.9578926,156806.8991846
2558,2022-03-29,164992.219136,150745.6925883
2559,2022-03-30,169684.2127249,155807.794489
2560,2022-03-31,167998.8598168,153632.3003548
2561,2022-04-01,163071.6335634,147777.6173773
2562,2022-04-02,161104.2678441,147459.5024281
2563,2022-04-03,160823.3956515,146361.9962413
2564,2022-04-04,164950.49962360002,154656.8305267
2565,2022-04-05,167376.9088832,154888.6924219
2566,2022-04-06,164871.8728416,151616.8663833
2567,2022-04-07,163019.1491767,152778.9883305
2568,2022-04-08,166981.4976776,156396.9560225
2569,2022-04-09,162379.1714945,150199.1157748
2570,2022-04-10,161032.4094538,148840.9547732
2571,2022-04-11,166953.4917942,156675.6155809
2572,2022-04-12,170632.0832096,160007.7132584
2573,2022-04-13,167954.5382549,159683.1254438
2574,2022-04-14,167986.6337761,157561.0535321
2575,2022-04-15,159594.8813365,151404.8260669
2576,2022-04-16,159649.1495896,153912.0534102
2577,2022-04-17,156897.4594693,150620.7071074
2578,2022-04-18,166455.9347692,158387.38756
2579,2022-04-19,171358.4088227,166100.31458
2580,2022-04-20,168502.9262167,159820.974023
2581,2022-04-21,169383.8782324,162961.7886304
2582,2022-04-22,166831.5047751,158364.4867166
2583,2022-04-23,159105.6583269,148111.6900839
2584,2022-04-24,158193.8159185,147804.8387526
2585,2022-04-25,164575.7126374,162717.5960331
2586,2022-04-26,166001.2189968,162248.2954792
2587,2022-04-27,169402.7748905,167993.2242907
2588,2022-04-28,165167.9675441,156200.1623231
2589,2022-04-29,163294.7845617,152959.6313247
2590,2022-04-30,158222.4615022,151294.8470265
2591,2022-05-01,157402.0107478,149904.506211
2592,2022-05-02,164431.2979055,155928.6132211
2593,2022-05-03,161953.0975581,154092.201838
2594,2022-05-04,162829.1510857,160384.4735381
2595,2022-05-05,161531.1487706,155694.98253839999
2596,2022-05-06,163459.3466816,161999.0901819
2597,2022-05-07,157454.7821811,150607.6599989
2598,2022-05-08,159182.86082549999,148452.2933808
2599,2022-05-09,164753.1650494,154426.1908778
2600,2022-05-10,166993.8827352,161929.1617917
2601,2022-05-11,163764.0821963,153070.6601135
2602,2022-05-12,160620.2955941,149211.7284933
2603,2022-05-13,164477.3131679,154703.4655405
2604,2022-05-14,162035.8824583,154294.7083271
2605,2022-05-15,156241.590538,149599.2865575
2606,2022-05-16,163912.3925229,157018.1398306
2607,2022-05-17,163545.729758,158588.0663518
2608,2022-05-18,163587.248452,155656.8703519
2609,2022-05-19,168402.0870844,161351.3530177
2610,2022-05-20,164250.8657699,160004.6051469
2611,2022-05-21,153064.8949565,147308.882115
2612,2022-05-22,152520.410542,145981.4957755
2613,2022-05-23,157006.2951924,151442.0709497
2614,2022-05-24,160038.1966547,159161.0779595
2615,2022-05-25,159916.6537814,160242.1559514
